id,rate,usage_hours,complaints,customer_left,reason_to_leave
8974,premium,1032.05387004369,18,no,0
8975,normal,1074.35371654193,16,no,0
8976,normal,944.526851873354,3,yes,1
8977,normal,1045.34055265076,4,no,0
8978,normal,995.547128916014,12,no,0
8979,normal,1046.36350125412,18,no,0
8980,normal,1021.7662921664,1,yes,0
8981,normal,989.930843610955,28,no,0
8982,premium,987.319692958605,1,no,0
8983,premium,1039.92922928591,22,no,0
8984,premium,1013.44497921289,28,no,0
8985,premium,979.044080910909,11,no,0
8986,premium,993.141567203032,7,yes,2
8987,premium,934.534711622911,11,no,0
8988,premium,994.768190566895,28,no,0
8989,premium,1060.09572016836,17,no,0
8990,normal,959.593556989252,12,no,0
8991,normal,997.825409442076,2,yes,2
8992,normal,993.772211647675,9,no,0
8993,premium,920.379567118258,5,yes,1
8994,premium,982.74213584439,12,no,0
8995,premium,990.547341611629,28,no,0
8996,normal,984.529296353613,22,no,0
8997,normal,1004.40533347077,23,yes,0
8998,normal,977.124141066386,23,no,0
8999,premium,1034.75473202042,29,no,0
9000,premium,1006.83472705511,13,no,0
9001,normal,1014.1019094709,18,no,0
9002,normal,1001.25581812879,22,no,0
9003,normal,981.176298724695,14,no,0
9004,normal,1032.56300840368,14,no,0
9005,premium,1002.2238751313,16,yes,1
9006,premium,1012.19695479351,27,yes,0
9007,normal,1000.81715681616,28,no,0
9008,normal,982.160032386142,19,no,0
9009,premium,1029.03354236217,2,no,0
9010,normal,939.699553575373,4,no,0
9011,normal,980.209594617632,12,no,0
9012,premium,940.292457325491,7,no,0
9013,normal,1018.63591714463,26,no,0
9014,premium,992.790835941577,24,yes,1
9015,premium,1004.50604041022,5,no,0
9016,premium,1007.28718566004,15,yes,1
9017,normal,967.471837509539,25,no,0
9018,normal,979.801190332525,8,yes,1
9019,normal,1003.63723417699,17,no,0
9020,normal,1006.25448834659,16,no,0
9021,normal,985.01471871425,15,no,0
9022,normal,989.420681778412,12,no,0
9023,normal,963.870418129052,8,no,0
9024,premium,994.793836439717,13,no,0
9025,premium,969.467841940725,13,no,0
9026,premium,998.221081115104,17,no,0
9027,normal,997.740924100496,11,yes,1
9028,normal,1011.45481526349,10,yes,1
9029,normal,981.626262859782,12,yes,1
9030,normal,1001.28822514315,24,no,0
9031,normal,999.226152530281,14,no,0
9032,premium,999.326342353929,7,yes,0
9033,normal,1044.17536786262,20,no,0
9034,premium,929.724123501688,14,no,0
9035,premium,980.191983830186,30,no,0
9036,normal,1005.29209215278,2,no,0
9037,normal,966.033353865048,11,no,0
9038,premium,1018.80443972171,26,no,0
9039,normal,990.794156557582,14,yes,1
9040,premium,997.54207838102,26,no,0
9041,normal,993.560238378332,8,yes,1
9042,premium,1038.55624550799,21,no,0
9043,normal,1026.00819709994,10,no,0
9044,premium,986.926438830582,0,no,0
9045,normal,967.631044653481,17,no,0
9046,premium,932.632098655314,1,no,0
9047,premium,1007.16448470765,14,no,0
9048,premium,979.474826342952,23,yes,0
9049,normal,1003.18927721697,7,no,0
9050,normal,1011.67645048405,3,no,0
9051,premium,1027.70838815432,21,no,0
9052,normal,988.176218552682,9,yes,1
9053,premium,1000.1173727938,23,no,0
9054,premium,995.962101846487,15,no,0
9055,premium,985.909119293054,12,no,0
9056,premium,1013.72430158205,1,no,0
9057,normal,988.460158081326,12,yes,1
9058,premium,988.704105555708,28,no,0
9059,normal,996.912603101504,18,no,0
9060,normal,1071.35343830603,20,no,0
9061,normal,939.100652177506,4,no,0
9062,normal,1021.13486815185,13,no,0
9063,premium,988.618243880223,27,no,0
9064,premium,933.177770297927,14,no,0
9065,premium,995.253061684971,10,yes,1
9066,normal,976.425301266808,3,yes,1
9067,premium,983.385664783058,1,no,0
9068,normal,1019.14061488773,5,no,0
9069,premium,992.555442896069,4,no,0
9070,normal,981.016189986139,12,yes,1
9071,normal,1031.29967694324,0,no,0
9072,normal,988.096501576878,12,no,0
9073,premium,1013.90692500202,26,no,0
9074,normal,1009.89214543662,11,yes,1
9075,normal,965.350770284439,6,no,0
9076,premium,1023.07767608194,28,no,0
9077,premium,989.068540873351,26,no,0
9078,normal,963.300116150591,21,no,0
9079,premium,971.674751390519,21,yes,1
9080,premium,980.392721333228,30,no,0
9081,premium,1012.14642134343,6,no,0
9082,normal,959.910517939462,24,yes,1
9083,normal,981.367340304065,7,no,0
9084,normal,946.583264519714,4,yes,0
9085,premium,1016.62100879195,3,yes,1
9086,normal,964.62113289757,25,no,0
9087,normal,945.894693402834,14,no,0
9088,premium,1021.65506546051,13,no,0
9089,normal,991.660394837041,5,no,0
9090,premium,1001.36257413293,16,yes,1
9091,normal,1007.49998530587,8,yes,0
9092,premium,1003.31485823737,9,no,0
9093,premium,993.98152884108,21,no,0
9094,premium,978.120999865213,29,no,0
9095,premium,988.138691965586,4,no,0
9096,normal,968.421308274356,24,no,0
9097,normal,992.084176093353,1,no,0
9098,premium,1000.55920682753,16,no,0
9099,premium,1029.59560931613,29,yes,0
9100,premium,984.537022527452,14,yes,0
9101,premium,996.686179131682,11,no,0
9102,premium,975.030563215838,14,no,0
9103,premium,1001.68595890023,29,yes,0
9104,premium,1015.21286257414,10,no,0
9105,premium,996.539247151187,29,no,0
9106,premium,1030.69673907077,5,yes,1
9107,normal,1010.6682049519,4,no,0
9108,premium,998.73884104561,23,no,0
9109,normal,1066.71446365945,3,yes,0
9110,premium,1019.60786957328,25,yes,1
9111,premium,995.240243181395,19,no,0
9112,premium,1000.04389079575,5,yes,0
9113,premium,1011.96695034773,22,no,0
9114,normal,1042.82000874344,29,no,0
9115,normal,1027.84735821263,3,yes,1
9116,premium,1010.95669001763,10,no,0
9117,normal,1019.7419080472,17,no,0
9118,normal,1017.90729883008,17,no,0
9119,normal,982.036011468424,28,yes,2
9120,normal,930.234746291855,21,yes,1
9121,normal,1009.28810124408,22,no,0
9122,premium,1033.41101132117,5,no,0
9123,premium,1011.03596735316,26,no,0
9124,normal,991.288305203865,6,no,0
9125,normal,1023.5467581013,16,no,0
9126,premium,1001.2248326755,3,no,0
9127,premium,979.828150589172,7,yes,0
9128,normal,964.703455484848,14,no,0
9129,premium,1064.8500173447,1,no,0
9130,normal,1046.9899193126,7,no,0
9131,premium,1012.89985997058,21,no,0
9132,premium,1001.64155498002,26,yes,0
9133,normal,989.423995557499,21,no,0
9134,premium,984.04814084064,28,no,0
9135,normal,989.958577690127,9,no,0
9136,premium,966.605986349407,21,no,0
9137,premium,989.78429250286,3,no,0
9138,premium,1013.8975908014,18,no,0
9139,normal,1005.30018127092,9,no,0
9140,normal,1028.59878584829,26,no,0
9141,normal,993.708569708591,24,no,0
9142,normal,1016.76325424236,8,yes,1
9143,normal,984.65125621301,30,yes,1
9144,normal,968.782061520843,18,no,0
9145,premium,1014.67335334535,10,no,0
9146,premium,1015.37765514491,26,yes,1
9147,normal,959.642795781608,6,no,0
9148,premium,1046.89986907384,5,no,0
9149,normal,1079.35734311784,16,no,0
9150,premium,933.542430768754,2,no,0
9151,normal,973.696346895723,8,no,0
9152,premium,1014.12256592888,5,yes,1
9153,normal,997.979919590312,3,no,0
9154,premium,964.623077012597,8,no,0
9155,premium,1016.92851965475,27,no,0
9156,premium,1010.03066864621,8,no,0
9157,normal,989.645448855128,12,no,0
9158,premium,1002.95462744484,3,no,0
9159,normal,1017.19337767946,29,yes,2
9160,premium,980.952064040048,1,no,0
9161,premium,1021.59036909508,25,yes,1
9162,normal,957.228807264043,12,no,0
9163,normal,1032.6349678901,28,yes,0
9164,premium,1014.34489897336,3,no,0
9165,normal,1002.76232340021,21,no,0
9166,premium,1015.15180196031,22,no,0
9167,normal,1046.93558206896,15,no,0
9168,normal,1007.13406938394,25,no,0
9169,premium,1035.63852836968,7,no,0
9170,premium,968.258957761568,0,yes,1
9171,premium,1024.24152485403,13,no,0
9172,normal,998.830670543724,0,no,0
9173,premium,998.248263414884,12,no,0
9174,premium,1040.54574266705,4,no,0
9175,normal,946.630980483975,14,no,0
9176,premium,977.530998949571,24,no,0
9177,normal,1009.23434235038,13,yes,1
9178,premium,1005.40808010883,23,yes,1
9179,premium,989.13009050664,7,yes,1
9180,normal,1023.61545006984,16,no,0
9181,normal,953.68131577807,23,no,0
9182,premium,1002.860138428,5,no,0
9183,premium,981.429185294669,2,no,0
9184,premium,983.464963051502,6,no,0
9185,premium,990.693254807283,8,no,0
9186,normal,1002.91504836507,25,no,0
9187,normal,1012.36647409572,14,yes,0
9188,premium,1007.33878281749,5,yes,0
9189,premium,937.382378988771,11,yes,0
9190,normal,952.089164751127,23,no,0
9191,normal,980.431344837073,23,yes,1
9192,premium,981.627648899901,13,no,0
9193,premium,969.697130171588,5,yes,0
9194,normal,972.244837677105,6,no,0
9195,premium,1045.99149027076,6,no,0
9196,normal,993.443711419405,17,no,0
9197,normal,1039.94530679621,14,no,0
9198,normal,966.092426676485,19,no,0
9199,premium,994.240599006727,30,no,0
9200,premium,1030.47565721577,1,no,0
9201,premium,984.965814136361,18,no,0
9202,premium,1052.32583450481,20,no,0
9203,normal,995.540863931576,22,yes,1
9204,premium,1060.44946167922,12,no,0
9205,normal,1006.4245834909,30,no,0
9206,premium,1018.10127205253,23,no,0
9207,premium,988.268202021728,3,no,0
9208,premium,1026.38463935743,15,no,0
9209,normal,986.010322230123,10,no,0
9210,normal,1024.33411596746,16,no,0
9211,normal,1033.24194195042,17,no,0
9212,premium,1020.71266553372,16,no,0
9213,normal,1003.89397447391,2,yes,1
9214,normal,985.703368301471,10,no,0
9215,premium,952.850725847377,4,no,0
9216,premium,950.190965099156,4,no,0
9217,premium,978.093188063451,23,no,0
9218,normal,1024.20882947655,12,yes,1
9219,normal,986.684289633263,4,yes,0
9220,normal,1008.03281428954,7,no,0
9221,premium,1047.93792210902,2,no,0
9222,premium,959.997745365284,21,no,0
9223,premium,1050.3623474174,28,no,0
9224,normal,1044.19051058744,28,no,0
9225,premium,971.326728569734,2,no,0
9226,premium,1018.66211078785,20,no,0
9227,normal,983.97340208582,16,no,0
9228,premium,990.774909439241,24,yes,1
9229,normal,987.274292215474,6,no,0
9230,premium,997.72351473886,3,no,0
9231,normal,1037.27399706032,2,no,0
9232,normal,978.649312641338,18,yes,1
9233,premium,993.644403439726,8,no,0
9234,normal,1059.12834238918,18,no,0
9235,normal,969.987380521648,7,yes,1
9236,premium,954.050736563741,3,yes,2
9237,premium,998.179789324993,27,no,0
9238,normal,1038.37747582854,5,yes,1
9239,premium,977.411639132711,23,yes,0
9240,normal,1007.97641904109,2,no,0
9241,premium,1022.173829993,26,yes,1
9242,normal,1011.65135161788,12,yes,1
9243,normal,1032.26556274798,28,no,0
9244,normal,960.834374228836,25,no,0
9245,normal,1020.97965868925,5,no,0
9246,premium,991.6711755863,22,no,0
9247,premium,980.34719467429,23,no,0
9248,premium,987.491454973256,7,yes,1
9249,premium,1041.97494711417,5,no,0
9250,normal,1025.36691232338,16,no,0
9251,premium,995.845471307842,22,yes,1
9252,premium,934.543049929581,12,yes,1
9253,normal,983.045937553513,21,no,0
9254,premium,1010.20585551669,18,no,0
9255,premium,998.573356965026,8,no,0
9256,premium,991.731969721006,28,no,0
9257,premium,1006.64489336882,7,no,0
9258,premium,954.022274547261,28,no,0
9259,normal,1002.56315172173,15,no,0
9260,normal,988.978269453463,10,no,0
9261,premium,1017.15562076209,9,no,0
9262,normal,961.665160294653,17,no,0
9263,normal,1030.06946568722,8,no,0
9264,premium,997.344781335602,3,yes,1
9265,normal,1025.59972151114,2,yes,0
9266,normal,958.89106872607,26,no,0
9267,premium,1061.05146388917,3,no,0
9268,normal,1042.45481748726,16,yes,0
9269,premium,1006.0287470742,30,no,0
9270,premium,1044.45627262858,28,no,0
9271,premium,1004.68264389532,1,yes,1
9272,premium,935.845414260584,29,no,0
9273,normal,984.590003139478,26,yes,1
9274,normal,955.905108641046,4,no,0
9275,normal,991.136089584659,18,yes,0
9276,normal,980.235443817502,3,no,0
9277,normal,937.333636579302,26,no,0
9278,normal,964.050446599564,25,yes,1
9279,normal,986.720838832601,23,no,0
9280,normal,1000.33183691535,17,no,0
9281,premium,1018.57447938117,10,no,0
9282,normal,986.321107845388,29,yes,1
9283,premium,1018.02566554313,11,no,0
9284,normal,1023.19000542514,9,yes,1
9285,normal,980.095843112683,13,no,0
9286,premium,992.439428854977,19,yes,1
9287,normal,1018.48260020425,2,no,0
9288,normal,1067.67315532227,21,yes,1
9289,premium,1006.19425056505,8,yes,0
9290,normal,969.702655718718,13,no,0
9291,premium,1022.86714679806,15,no,0
9292,premium,1039.83751679035,22,no,0
9293,normal,991.402748159603,30,no,0
9294,premium,973.897242827961,24,no,0
9295,premium,1038.86796069872,10,yes,0
9296,normal,978.035797590323,22,no,0
9297,premium,1003.68983793254,20,yes,0
9298,normal,964.264947101159,25,no,0
9299,premium,1026.77318396513,11,yes,1
9300,premium,1044.46973630662,19,no,0
9301,normal,973.480527787534,26,no,0
9302,normal,997.503792758344,16,no,0
9303,premium,998.693447697958,24,no,0
9304,premium,1005.76389522936,27,no,0
9305,premium,1009.9007929041,23,no,0
9306,normal,975.556565218559,2,no,0
9307,normal,983.408317951549,0,no,0
9308,premium,1006.24914905643,7,yes,1
9309,premium,998.556597162366,4,yes,0
9310,premium,972.38660742333,19,no,0
9311,premium,1011.86122235293,2,no,0
9312,premium,983.170404876592,10,yes,0
9313,premium,960.629501127294,1,no,0
9314,normal,983.399323924894,4,no,0
9315,normal,1013.66507454218,5,no,0
9316,premium,1035.47010330138,11,no,0
9317,premium,984.088840479909,8,no,0
9318,normal,978.615401797233,24,no,0
9319,premium,1035.68819039442,17,yes,1
9320,premium,1018.11639746895,11,no,0
9321,normal,981.107296810896,20,no,0
9322,premium,1036.17797225382,19,no,0
9323,premium,971.252981781424,11,no,0
9324,premium,977.954027733269,11,no,0
9325,premium,1017.27707723144,10,no,0
9326,premium,990.964492389156,17,no,0
9327,premium,1000.22398468254,14,yes,1
9328,premium,920.983987688018,14,no,0
9329,premium,1014.2935179203,9,yes,0
9330,premium,1004.65579345073,25,no,0
9331,normal,1005.0300377245,15,yes,2
9332,premium,1054.46230486218,15,no,0
9333,premium,1044.78835028914,29,no,0
9334,premium,982.468009116677,17,yes,2
9335,normal,1032.95794886727,17,yes,1
9336,premium,1000.7254425223,1,no,0
9337,normal,984.174958301733,26,yes,1
9338,normal,1004.97044215958,16,no,0
9339,normal,1071.58134618939,3,no,0
9340,premium,989.770584227958,10,yes,1
9341,normal,1020.5068711706,7,yes,0
9342,normal,1005.71658006185,11,yes,1
9343,premium,963.418991426852,1,yes,1
9344,normal,1076.92925507041,3,no,0
9345,normal,1021.42741202995,13,no,0
9346,premium,936.608994909855,13,yes,1
9347,normal,948.987879492807,10,no,0
9348,normal,954.736350923227,21,no,0
9349,premium,1036.26583945459,8,yes,0
9350,normal,999.540226017422,8,no,0
9351,normal,1007.48621178604,10,no,0
9352,premium,1015.6235412978,10,no,0
9353,premium,991.711602959536,7,no,0
9354,premium,939.673630755712,2,no,0
9355,premium,1037.10075854417,26,no,0
9356,premium,945.154633329487,19,no,0
9357,premium,981.832728980803,17,yes,0
9358,normal,1021.86546505353,10,no,0
9359,normal,995.085808058478,14,no,0
9360,normal,956.79856802456,21,yes,1
9361,normal,1063.22876840243,18,yes,0
9362,normal,1017.25014617822,24,yes,0
9363,premium,986.193973718257,11,no,0
9364,premium,1032.4634634146,13,yes,1
9365,premium,960.156942456832,22,no,0
9366,premium,966.644087271953,10,no,0
9367,premium,971.341785421303,24,yes,2
9368,premium,940.367180963482,7,no,0
9369,premium,997.728629767451,4,no,0
9370,normal,968.220809539048,24,no,0
9371,premium,1015.17263992772,1,no,0
9372,normal,986.809756496808,23,yes,1
9373,normal,1008.08247268596,15,no,0
9374,normal,1015.39446315424,8,no,0
9375,normal,974.206201967627,6,no,0
9376,premium,965.295923688328,7,yes,1
9377,normal,1033.46777485021,12,no,0
9378,normal,1032.19985306431,11,yes,1
9379,premium,970.261178393291,23,no,0
9380,normal,1006.82060409514,29,no,0
9381,normal,974.356717123396,10,no,0
9382,premium,957.236671016798,7,yes,1
9383,normal,1042.52513328927,7,no,0
9384,premium,995.408938413141,7,yes,1
9385,normal,991.332650078698,13,no,0
9386,normal,976.946436280145,17,no,0
9387,normal,1018.34970983795,1,no,0
9388,normal,1005.37629160733,23,yes,1
9389,premium,977.806117805387,24,no,0
9390,normal,998.402657790031,5,yes,0
9391,premium,961.806339484815,13,yes,0
9392,normal,1037.65855168806,19,no,0
9393,premium,965.74072947058,20,yes,1
9394,premium,999.461066330238,24,no,0
9395,normal,1029.97246579986,15,no,0
9396,premium,939.12744365399,10,no,0
9397,premium,965.886372443145,18,no,0
9398,normal,1002.60384232786,28,no,0
9399,normal,954.502385208029,24,yes,1
9400,normal,966.552488580901,28,no,0
9401,premium,1045.83712397768,24,no,0
9402,normal,1039.15479810982,22,no,0
9403,normal,1039.32239130156,8,no,0
9404,premium,980.75196105311,1,no,0
9405,normal,1000.96661256647,29,no,0
9406,normal,1001.96664273237,28,yes,1
9407,premium,972.174429533899,24,no,0
9408,normal,1043.19447791,24,no,0
9409,premium,1031.1537934535,10,yes,1
9410,normal,963.687617236,28,no,0
9411,premium,1017.72806531164,14,no,0
9412,normal,1078.47094630352,28,no,0
9413,normal,966.587440445382,15,yes,0
9414,premium,984.343173636199,15,yes,1
9415,premium,969.03924434161,6,no,0
9416,normal,1006.10462305381,11,no,0
9417,premium,996.745942320201,24,no,0
9418,premium,1007.82816501831,16,yes,1
9419,normal,1011.46912927268,9,yes,0
9420,normal,1025.57794617494,7,yes,1
9421,premium,1024.1573994573,28,yes,1
9422,normal,1037.66632737522,13,no,0
9423,normal,972.463958345084,11,no,0
9424,premium,1059.76537685937,3,no,0
9425,premium,974.296988570378,5,no,0
9426,premium,1030.30400795858,10,no,0
9427,premium,1033.00601999924,5,yes,1
9428,normal,966.579988047375,0,no,0
9429,premium,946.532166460073,28,no,0
9430,normal,964.045665434328,9,no,0
9431,premium,1011.42401464747,12,yes,1
9432,premium,1003.88157964069,27,no,0
9433,premium,957.917449696729,21,yes,2
9434,premium,1007.59714472607,2,no,0
9435,normal,1047.29959692044,11,no,0
9436,premium,994.024539123084,5,yes,1
9437,premium,1033.29600939948,5,no,0
9438,premium,1001.22194330497,16,yes,1
9439,premium,999.180304857012,28,no,0
9440,premium,990.147692764352,20,no,0
